namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Hundbadplats Trelleborg,Trelleborg,Skåne län,,,,google_maps,"Östra Stranden 30, 231 32 Trelleborg",,serpapi_google_maps
Trelleborgs Hundtrim,Trelleborg,Skåne län,trelleborgs.hundtrim@hotmail.com,http://trelleborgshundtrim.bokamera.se,,google_maps,"Simmermarksvägen 5, 231 92 Trelleborg",076-109 66 40,serpapi_google_maps
Hundrastplats,Trelleborg,Skåne län,,,,google_maps,231 67 Trelleborg,,serpapi_google_maps
Hundrastgård,Trelleborg,Skåne län,,,,google_maps,231 54 Trelleborg,,serpapi_google_maps
Sanna's Hundspa,Trelleborg,Skåne län,,https://swenavi.org/details/sannas-hundspa-ChIJPVi,,google_maps,"Fraktvägen 13, 231 62 Trelleborg",,serpapi_google_maps
Hässlehoffs kennel,Hässleholm,Skåne län,hasslehoffskennel@hotmail.com,http://www.hasslehoffs.com,,google_maps,"SANDBY-KÄLLSTORP 4359, 281 91 Hässleholm",,serpapi_google_maps
Åsgläntans Hundservice,Hässleholm,Skåne län,ayarips@yahoo.com,http://www.asglantans.se,,google_maps,"Åsvägen 27A, 281 37 Hässleholm",070-832 54 45,serpapi_google_maps
Fåraboda Hundpensionat,Hässleholm,Skåne län,faraboda@telia.com,http://www.farabodahundpensionat.se,,google_maps,"Ignaberga attarp Fåraboda 7061, 281 92 Hässleholm",0451-77 52 71,serpapi_google_maps
Grändens Hunddagis & Pensionat AB,Knislinge,Skåne län,hunddagis@grandens.se,http://www.grandens.se,,google_maps,"Färgerigatan 8, 289 33 Knislinge",073-426 05 11,serpapi_google_maps
Hässleholms Hundungdom,Hässleholm,Skåne län,ordforandehhu@hotmail.com,http://www.hassleholmhu.se,,google_maps,281 95 Hässleholm,,serpapi_google_maps
Ljungdala Hundcenter,Hässleholm,Skåne län,,http://www.ljungdala-hundcenter.se,,google_maps,"Ristvägen 9, 281 43 Hässleholm",070-837 52 96,serpapi_google_maps
Hässleholms Brukshundklubb,Hässleholm,Skåne län,info@hassleholmbrukshundklubb.se,http://www.hassleholmbrukshundklubb.se,,google_maps,"Hässleholm 803, 281 33 Hässleholm",0451-105 90,serpapi_google_maps
Kylestorp Hundpensionat,Hörby,Skåne län,kylestorp.hundpensionat@gmail.com,http://kylestorphundpensionat.com,,google_maps,"Kylestorp 5294, 242 95 Hörby",070-535 85 00,serpapi_google_maps
SBaK Syd,Tyringe,Skåne län,laila.basset@outlook.com,http://www.bassetsyd.se/old/om_viltspar.htm,,google_maps,"Svärtingstorpsgatan 19, 282 34 Tyringe",073-641 49 40,serpapi_google_maps
Hundpsykolog och Hundtränare,Linderöd,Skåne län,hundpsykolog2006@gmail.com,https://www.hundpensionatlinderod.com,https://www.facebook.com/Hundpsykolog,google_maps,"Boarpsvägen 211, 298 94 Linderöd",070-005 09 60,serpapi_google_maps
Hund & katt Magasinet i Hässleholm HB,Hässleholm,Skåne län,,,,google_maps,"Helsingborgsvägen 8, 281 49 Hässleholm",0451-102 42,serpapi_google_maps
Bokbackens hundpensionat,Tormestorp,Skåne län,,,,google_maps,"Högabergsvägen 10, 281 46 Tormestorp",,serpapi_google_maps
Svartpepparns kennel,Hässleholm,Skåne län,,,,google_maps,,073-300 56 57,serpapi_google_maps
Hundklubben Hässle,Hässleholm,Skåne län,hassleholm@ivab.com,http://www.hkhassle.se,https://www.facebook.com/100065475790928/mentions,google_maps,"Röingegatan 6995, 281 92 Hässleholm",,serpapi_google_maps
Hundsalongen,Hässleholm,Skåne län,,,,google_maps,"Hantverkaregatan 8A, 281 48 Hässleholm",0451-411 19,serpapi_google_maps
Kund Med Hund Handelsbolag,Landskrona,Skåne län,,,,google_maps,"Motorgatan 8, 261 51 Landskrona",072-005 10 98,serpapi_google_maps
LM:s Vakthundar i Skåne AB,Saxtorp,Skåne län,info@lmvakthund.se,https://www.lmvakthund.se,https://www.facebook.com/Vakthundar.se,google_maps,"Landskronavägen 320, 261 93 Saxtorp",073-382 89 36,serpapi_google_maps
Västra karaby hundpensionat klipp & trim,Dösjebro,Skåne län,,https://swenavi.org/details/western-karaby-hundpensionat-cut-trim-ChIJxSw,,google_maps,"Pilängsvägen 17-22, 244 95 Dösjebro",,serpapi_google_maps
Dogman and friends,Löddeköpinge,Skåne län,,https://dogman.se/store-detail/dogman-and-friends-loddekopinge,https://www.facebook.com/Dogmanloddekopinge,google_maps,"Handelsvägen 12C, 246 42 Löddeköpinge",046-378 05 17,serpapi_google_maps
Forestad hundtrim,Ljungbyhed,Skåne län,,http://forestadhundtrim.se,,google_maps,"Forestad 4074, 264 54 Ljungbyhed",070-967 81 96,serpapi_google_maps
Landskrona Brukshundklubb,Löddeköpinge,Skåne län,info@labk.se,https://labk.se,https://www.facebook.com/LandskronaBK,google_maps,"Silvavägen 49, 246 52 Löddeköpinge",,serpapi_google_maps
Hundrastgård,Landskrona,Skåne län,,,,google_maps,"Gasverksgatan 12, 261 35 Landskrona",,serpapi_google_maps
Dog Park,Landskrona,Skåne län,,,,google_maps,261 39 Landskrona,,serpapi_google_maps
Hundsalong Fantasstisk,Landskrona,Skåne län,,,,google_maps,"Norra Infartsgatan 22A, 261 40 Landskrona",,serpapi_google_maps
Oskarsfarms Hundpensionat,Ängelholm,Skåne län,info@oskarsfarm.se,http://oskarsfarm.se,,google_maps,"Barkåkravägen 151, 262 91 Ängelholm",070-552 18 06,serpapi_google_maps
Dogman and friends,Ängelholm,Skåne län,,https://dogman.se/store-detail/dogman-and-friends-angelholm,https://www.facebook.com/p/Dogman-%C3%84ngelholm-100075774174589,google_maps,"Midgårdsgatan 11, 262 71 Ängelholm",0431-60 08 10,serpapi_google_maps
Beardmarked's,Ängelholm,Skåne län,,,,google_maps,"Häggehusvägen 23, 262 94 Ängelholm",072-396 63 70,serpapi_google_maps
Bialitt Hundcenter HB,Ängelholm,Skåne län,elsa@bialitthundcenter.se,https://www.bialitthundcenter.se,https://www.facebook.com/bialitthundcenter,google_maps,"Helsingborgsvägen 602, 262 96 Ängelholm",0431-222 00,serpapi_google_maps
Maltehus,Ängelholm,Skåne län,,,,google_maps,"Häggehusvägen 23, 262 94 Ängelholm",,serpapi_google_maps
Ängelholm Brukshundklubb,Ängelholm,Skåne län,,http://www.angelholmbk.se,,google_maps,"Danielslundsgatan 68, 262 62 Ängelholm",,serpapi_google_maps
Optimal Hundglädje AB,Ängelholm,Skåne län,optimalhundgladje@gmail.com,https://www.optimalhundgladje.se,https://www.facebook.com/optimalhundgladje,google_maps,"Starby landsväg 127, 262 95 Ängelholm",073-376 46 97,serpapi_google_maps
Hundägarskolan i Ängelholm,Ängelholm,Skåne län,info@hittahundkurs.se,https://hittahundkurs.se/hundagarskolan-angelholm-angelholm,https://www.facebook.com/Hitta-Hundkurs-101166228653987,google_maps,"Helsingborgsvägen 47, 262 72 Ängelholm",0431-154 53,serpapi_google_maps
Varalövs hundcenter,Ängelholm,Skåne län,hundensdagis@gmail.com,http://www.varalovshundcenter.se,,google_maps,"Helsingborgsvägen 403, 262 96 Ängelholm",072-722 70 63,serpapi_google_maps
Hundens Gård,Ängelholm,Skåne län,,,,google_maps,"Starby landsväg 127, 262 95 Ängelholm",073-903 28 51,serpapi_google_maps
Svalbo Hundcenter,Båstad,Skåne län,,http://svalbogard.com/svalbo-hundcenter,,google_maps,"Böskestorpsvägen 101, 269 92 Båstad",070-245 10 80,serpapi_google_maps
Hundrastgården på Villan,Ängelholm,Skåne län,,,,google_maps,"Landshövdingevägen 37, 262 52 Ängelholm",,serpapi_google_maps
Larsgårdens Hundpensionat & Dagis HB,Eldsberga,Hallands län,kontakt@larsgardens.se,http://www.larsgardens.se,https://www.facebook.com/Larsgardenshundpensionat,google_maps,"Perstorp Larsgården 390, 305 97 Eldsberga",035-10 12 54,serpapi_google_maps
Kennel Tollskoj,Halmstad,Hallands län,,https://swemaps.org/details/kennel-tollskoj-ChIJUUp,,google_maps,"Tiarp 287, 305 91 Halmstad",073-676 69 44,serpapi_google_maps
Hökagårdens Hunddagis & Pensionat,Halmstad,Hallands län,hokagarden@hotmail.com,http://www.hokagarden.se,,google_maps,"Öppinge Hökagården 537, 305 94 Halmstad",070-771 26 79,serpapi_google_maps
Halmstad City Hunddagis,Halmstad,Hallands län,info@halmstadcityhunddagis.se,http://www.halmstadcityhunddagis.se,,google_maps,"Pilefeltsgatan 54, 302 50 Halmstad",073-903 49 58,serpapi_google_maps
Ebbarps Hundpensionat & Dagis,Laholm,Hallands län,,https://www.ebbarps.se,https://www.facebook.com/Ebbarpshunddagis,google_maps,"Ebbarp 89, 312 93 Laholm",070-200 38 45,serpapi_google_maps
Falkline's Rottweiler Kennel,Getinge,Hallands län,alexandra@falklines.se,http://falklines.se,,google_maps,"Östra Järnvägsgatan 46, 305 75 Getinge",073-544 08 36,serpapi_google_maps
Larsgårdens Hundpensionat & Dagis,Halmstad,Hallands län,kontakt@larsgardens.se,https://larsgardens.se,https://www.facebook.com/Larsgardenshundpensionat,google_maps,"Svingelvägen 2, 302 59 Halmstad",,serpapi_google_maps
bgårdens hunddagis och pensionat,Simlångsdalen,Hallands län,bgardenshund@outlook.com,http://www.bgardenshund.se,,google_maps,"Håralt 937, 313 97 Simlångsdalen",070-914 98 66,serpapi_google_maps
Stardrift`s kennel,Slättåkra,Hallands län,,https://www.kennelstardrift.se,,google_maps,"Slättåkra 420, 313 93 Slättåkra",076-267 55 21,serpapi_google_maps
Halmstad Hundutbildning,Holm,Hallands län,,http://www.halmstadhundutbildning.se,,google_maps,"Rosenberg Rosenlund 275, 305 92 Holm",070-958 58 62,serpapi_google_maps
Nydala Ullboden,Getinge,Hallands län,nydala.ullboden@gmail.com,http://www.nydala-ullboden.se,https://m.facebook.com/nydala.ullboden/ref=bookmarks,google_maps,"Ryd Nydala 189, 310 44 Getinge",070-232 19 23,serpapi_google_maps
Claudias Stars,Unnaryd,Hallands län,,,,google_maps,"Färda 303. Södergård, 314 52 Unnaryd",072-252 80 87,serpapi_google_maps
Dogz,Halmstad,Hallands län,info@dogz.se,http://www.dogz.se,https://www.facebook.com/pages/Dogz/112529302094670,google_maps,"Flygaregatan 12, 302 38 Halmstad",035-12 33 44,serpapi_google_maps
MarCi,Halmstad,Hallands län,marci.sweden@gmail.com,https://marcihundkurser.co.uk,https://facebook.com/110840017853665,google_maps,"Viktoriagatan 2A, 302 45 Halmstad",070-454 74 65,serpapi_google_maps
Kennel Goldflames AB,Halmstad,Hallands län,,,,google_maps,"Vallås Torg 21, 302 58 Halmstad",070-454 74 65,serpapi_google_maps
Marleys hunddagis,Halmstad,Hallands län,,https://swenavi.org/details/marleys-hunddagis-ChIJuYQ,,google_maps,"Seminariegatan, 302 96 Halmstad",,serpapi_google_maps
Bokbacken,Simlångsdalen,Hallands län,djurskola@outlook.com,http://www.djurskola.se,,google_maps,"MARBÄCKSHULT 219, 310 38 Simlångsdalen",,serpapi_google_maps
Hundklipp i Halmstad,Halmstad,Hallands län,info@hundklipp.se,https://www.hundklipp.se,https://www.facebook.com/Hundklipp,google_maps,"Wallbergsgatan 5, 302 31 Halmstad",079-358 45 77,serpapi_google_maps
Hundaktivitetscenter Halmstad AB,Genevad,Hallands län,info@hundaktivitetscenter.se,http://www.hundaktivitetscenter.se,https://www.facebook.com/hundaktivitetscenter,google_maps,"Bruksgatan 3, 312 40 Genevad",070-306 84 54,serpapi_google_maps
Vovve på Språng,Slättåkra,Hallands län,vovve@vovvepasprang.se,http://vovvepasprang.se,https://facebook.com/VovvePS,google_maps,"Plogvägen 9B, 313 93 Slättåkra",070-777 09 96,serpapi_google_maps
Halmstads Brukshundklubb,Halmstad,Hallands län,kurs@sbkhalmstad.se,http://www.sbkhalmstad.se,http://www.facebook.com/SBK-Halmstad-114250278615210,google_maps,"SKEDALAHED 112, 305 93 Halmstad",035-12 17 99,serpapi_google_maps
Lilla Hundpalatset,Halmstad,Hallands län,,http://www.lillahundpalatset.se,https://www.facebook.com/644553362300149,google_maps,,,serpapi_google_maps
Hundrastgårdarna i Linehedsparken,Halmstad,Hallands län,,,,google_maps,"Linehedsvägen 63, 302 52 Halmstad",,serpapi_google_maps
Rotorps hundrastgård,Halmstad,Hallands län,,,,google_maps,"Fågelvägen 45, 302 37 Halmstad",,serpapi_google_maps
Lotten's Dogspa - Hundfrisör,Halmstad,Hallands län,lotten@lottensdogspa.se,http://lottensdogspa.se,https://www.facebook.com/profile.php,google_maps,"Planetgatan 2, 302 35 Halmstad",076-128 90 01,serpapi_google_maps
Hund & Kattshopen,Halmstad,Hallands län,,http://www.hundochkattshopen.se,https://www.facebook.com/Hund-kattshopen-190293294380959,google_maps,"Fasanvägen 16, 302 40 Halmstad",035-10 28 70,serpapi_google_maps
Dog in Work,Halmstad,Hallands län,info@doginwork.com,http://www.doginwork.com,,google_maps,"Onsjö 415a, 305 91 Halmstad",070-378 84 42,serpapi_google_maps
CoolDogs Hundtrim,Halmstad,Hallands län,,,,google_maps,"Kungsgatan 2, 302 45 Halmstad",070-338 26 67,serpapi_google_maps
"Hundsalong Julia- Hundtrim, Hundfrisör, Kattfrisör",Halmstad,Hallands län,,https://hundsalongjulia.wixsite.com/hundsalong-julia,https://www.facebook.com/profile.php,google_maps,"Flygaregatan 10B, 302 36 Halmstad",076-186 75 34,serpapi_google_maps
Knektagårdens hundpensionat,Rolfstorp,Hallands län,knektagarden@hotmail.com,http://www.knektagarden.se,https://www.facebook.com/knektagarden,google_maps,"VALINGE SÄM 4, 430 16 Rolfstorp",072-090 88 75,serpapi_google_maps
"Ljungstorps -Kennel, kurser, friskvård",Varberg,Hallands län,carro.bohman@hotmail.com,https://www.ljungstorps.se,http://www.facebook.com/ljungstorps,google_maps,"Ljungstorp 25, 432 91 Varberg",070-818 29 18,serpapi_google_maps
Breared,Varberg,Hallands län,,,,google_maps,"Träslöv 114, 432 91 Varberg",,serpapi_google_maps
Kennel Riddarprinsessan's,Varberg,Hallands län,,,,google_maps,"Ribstonvägen 2B, 432 46 Varberg",073-500 78 98,serpapi_google_maps
Wargtassens Hunddagis,Varberg,Hallands län,kontakt@wargtassenshunddagis.se,http://www.wargtassenshunddagis.se,,google_maps,"Vare 44, 432 91 Varberg",073-683 04 03,serpapi_google_maps
Tvååkers Hundtrim,Tvååker,Hallands län,kennel@brainjacks.se,http://brainjacks.se,https://www.facebook.com/Tv%C3%A5%C3%A5kers-hundtrim-2064494400337466,google_maps,"Tvååkers Gata 1A, 432 76 Tvååker",,serpapi_google_maps
Vovverado,Veddige,Hallands län,rosita@vovverado.se,http://www.vovverado.se,,google_maps,"Gullberg 6, 432 68 Veddige",073-051 83 44,serpapi_google_maps
Liljedals hundpensionat,Istorp,Hallands län,liljedalshundpensionat@gmail.com,http://www.liljedalshundpensionat.se,,google_maps,"Dala Liljedal, 519 91 Istorp",073-153 24 28,serpapi_google_maps
Kennel Newcroft's,Varberg,Hallands län,,http://kennelnewcrofts.wordpress.com,,google_maps,,070-949 79 37,serpapi_google_maps
Millijors Kennel,Varberg,Hallands län,,,,google_maps,"Träslövsvägen 119, 432 37 Varberg",,serpapi_google_maps
Varbergs Brukshundklubb,Varberg,Hallands län,,http://www.varbergsbk.se,https://www.facebook.com/VarbergsBrukshundklubb,google_maps,"Brearedsvägen 73B, 432 13 Varberg",,serpapi_google_maps
Ännagårdens hund,Tvååker,Hallands län,catharina.fahlberg@telia.com,http://xn--nnagrden-zzao.se,,google_maps,"ÅHS 75, 432 76 Tvååker",070-668 54 11,serpapi_google_maps
SK Warberg,Varberg,Hallands län,fam.winquist@telia.com,https://www.skwarberg.se,,google_maps,432 98 Varberg,,serpapi_google_maps
Hundrastgården Breared,Varberg,Hallands län,,,,google_maps,432 38 Varberg,,serpapi_google_maps
"Hundsalong Agnes ,hundfrisör Agnes",Varberg,Hallands län,,https://hundsalong.wixsite.com/hundsalongagnes,https://www.facebook.com/hundfrisoragnes,google_maps,"Prästgatan 36B, 432 44 Varberg",070-746 44 89,serpapi_google_maps
Hundsalong Tvätt och Skvätt,Varberg,Hallands län,,http://tvattochskvatt.se,,google_maps,"Vrångagatan 7, 432 56 Varberg",070-277 49 91,serpapi_google_maps
Vovking Hundcenter,Varberg,Hallands län,info@vovking.se,http://www.vovking.se,,google_maps,432 41 Varberg,070-288 80 93,serpapi_google_maps
Create Dreams Kennel,Kungsbacka,Hallands län,,http://www.createdreams.se,,google_maps,"Gullregnsvägen 9, 434 44 Kungsbacka",076-709 86 79,serpapi_google_maps
Kennel Grimmhills,Kungsbacka,Hallands län,grimmhillsrm@outlook.com,http://grimmhills.se,,google_maps,"Göteborgsvägen 673, 434 96 Kungsbacka",,serpapi_google_maps
Kungsbacka Hundpensionat,Kungsbacka,Hallands län,zakeya@live.se,http://www.kungsbackahundpensionat.se,,google_maps,"Vallda Intagsv 19, 434 92 Kungsbacka",070-955 92 03,serpapi_google_maps
Fors Hundrastgård,Kungsbacka,Hallands län,,,,google_maps,434 46 Kungsbacka,,serpapi_google_maps
"Mariedals Hundpensionat, Kattpensionat & Hästverksamhet",Kungsbacka,Hallands län,pelle@mariedahl.se,http://www.mariedahl.se,,google_maps,"Mariedals gårdsväg 64, 434 96 Kungsbacka",070-218 59 34,serpapi_google_maps
Dogman and friends,Kungsbacka,Hallands län,,https://dogman.se/store-detail/dogman-and-friends-kungsbacka,https://www.facebook.com/DogmanKungsbacka,google_maps,"Hedebrovägen 34, 434 39 Kungsbacka",0300-57 80 80,serpapi_google_maps
Lilla Tassens Hunddagis,Kungsbacka,Hallands län,kontakt@lillatassen.se,http://www.lillatassen.se,,google_maps,"Varlabergsvägen 18, 434 39 Kungsbacka",070-830 96 25,serpapi_google_maps
Kungsbacka Hundcenter,Kungsbacka,Hallands län,info@kungsbackahundcenter.se,http://www.kungsbackahundcenter.se,https://www.facebook.com/Delsj%C3%B6ns-Kungsbacka-hundcenter-105152355538800,google_maps,"Verkstadsgatan 9, 434 42 Kungsbacka",070-730 88 33,serpapi_google_maps
Dashing Dogs,Kungsbacka,Hallands län,,http://www.dashingdogs.se,https://www.facebook.com/dashingdogssverige,google_maps,"Vallgatan 1b, 434 30 Kungsbacka",076-162 40 50,serpapi_google_maps
Kungsbacka Brukshundklubb,Kungsbacka,Hallands län,kontakt@kbhk.se,https://www.kbhk.se/kontakt,,google_maps,"Barnamossevägen 200, 434 96 Kungsbacka",,serpapi_google_maps
Göta Hund AB,Kullavik,Hallands län,info@gotahund.se,http://www.gotahund.se,https://www.facebook.com/assistanshundskolan,google_maps,"Gamla Särövägen 220, 429 34 Kullavik",,serpapi_google_maps
Onsala Hundcenter,Kungsbacka,Hallands län,onsalahundcenter@hotmail.com,http://www.onsalahundcenter.se,,google_maps,"Göteborgsvägen 403, 434 95 Kungsbacka",072-746 39 20,serpapi_google_maps
Hallands Hundhälsa,Kungsbacka,Hallands län,,http://hallandshundhalsa.com,,google_maps,"Johnssons väg 3 Energigatan 12, 434 37, 439 61 Kungsbacka",070-798 63 78,serpapi_google_maps
Poshdog Hundtrim,Kungsbacka,Hallands län,,,,google_maps,"Vallgatan 1B, 434 30 Kungsbacka",,serpapi_google_maps
Vällhaga Gård,Falun,Dalarnas län,,https://www.vallhagagard.se,,google_maps,"Björkbacksvägen 11, 791 94 Falun",,serpapi_google_maps
skumparpskennel,Bunkeflostrand,Skåne län,info@skumparps.se,https://www.skumparps.se,,google_maps,"Ättehögsvägen 6B, 218 46 Bunkeflostrand",070-733 96 64,serpapi_google_maps
Falu Hundsällskap - Faluns Lokala Kennelklubb,Falun,Dalarnas län,,https://swemaps.org/details/falu-hundsllskap-faluns-lokala-kennelklubb-ChIJmzP,,google_maps,"Främbyvägen 8, 791 52 Falun",,serpapi_google_maps
FUXENS KENNEL,Borlänge,Dalarnas län,info@fuxen.se,http://www.fuxen.se,,google_maps,"Östanbäcksvägen 4, 781 95 Borlänge",070-664 92 54,serpapi_google_maps
Meadow Lane's Kennel,Borlänge,Dalarnas län,,https://swemaps.org/details/meadow-lanes-kennel-ChIJ9Se,,google_maps,"Gärdesgatan 17, 784 62 Borlänge",0243-888 97,serpapi_google_maps
Matematikens kennel,Borlänge,Dalarnas län,,,,google_maps,"Nol-saras väg, 784 54 Borlänge",070-651 22 48,serpapi_google_maps
Kennel Chanco,Åäng,Kronobergs län,info@kennelchanco.se,http://www.kennelchanco.se,https://www.facebook.com/profile.php,google_maps,"Åäng, Ljungsäng 1, 342 92",076-858 13 58,serpapi_google_maps
Callunavias Kennel,Lenhovda,Kronobergs län,,http://www.teambreeders.se,,google_maps,"Näsbykulla 7, 364 92 Lenhovda",070-494 69 13,serpapi_google_maps
Ekespångs Kennel,Hamneda,Kronobergs län,susanne@ekespangskennel.se,http://www.ekespangskennel.se,,google_maps,"Bredingevägen, 341 75 Hamneda",070-256 93 57,serpapi_google_maps
Andhämtningens Kennel,Åseda,Kronobergs län,golden@andhamtningen.se,http://www.andhamtningen.se,https://www.facebook.com/Andh%C3%A4mtningens-kennel-482953225217275,google_maps,"Källeflaga Aplalund, 364 33 Åseda",070-898 58 11,serpapi_google_maps
Kennel Rollingwave,Östersund,Jämtlands län,kennelrollingwave@gmail.com,https://www.rollingwave.se/kontakt,,google_maps,"Åkerbärsvägen, 831 62 Östersund",070-609 21 00,serpapi_google_maps
Skutegårdens kennel,Fåker,Jämtlands län,cardigan@telia.com,http://www.cathen.se,https://www.facebook.com/pages/Skuteg%C3%A5rdens-kennel/824283280941134,google_maps,"Skute 139, 845 93 Fåker",070-678 04 54,serpapi_google_maps
Lillfjällets kennel,Östersund,Jämtlands län,,,,google_maps,"Repslagarstigen 28A, 831 46 Östersund",063-12 50 13,serpapi_google_maps
Jämtland/Härjedalens Kennelklubb,Östersund,Jämtlands län,marlene.berner@outlook.com,https://www.skk.se/sv/JHKK,https://www.facebook.com/jhkennelklubb,google_maps,"Skolgatan 39, 831 44 Östersund",070-344 98 05,serpapi_google_maps
itaharjun kennel,Sveg,Jämtlands län,,,,google_maps,"Glöte 129, 842 91 Sveg",070-662 71 71,serpapi_google_maps
Nordkalottens Kennel,Kåge,Västerbottens län,,http://www.nordkalottens.com/se,,google_maps,"14,, 934 94 Kåge",072-740 90 77,serpapi_google_maps
Capandus Kennel,Ödsmål,Västernorrlands län,capandus kennel%20%3cvalpar@capandus.se%3e,https://www.capandus.se/index.htm,https://www.facebook.com/capandus,google_maps,"Grinnerås, 444 95 Ödsmål",070-873 73 26,serpapi_google_maps
Flatham´s Kennel,Piteå,Norrbottens län,flathams@telia.com,http://www.flathams.com/kontakt.htm,,google_maps,"Bölebomsvägen 36, 941 91 Piteå",0911-622 00,serpapi_google_maps
Kennel Odd Polly,Piteå,Norrbottens län,,,,google_maps,"Finlandiagränd, 941 52 Piteå",0911-195 45,serpapi_google_maps
Kennel Bennstaff,Öjebyn,Norrbottens län,,,,google_maps,"ÄLVSTRAND 3, 943 33 Öjebyn",073-847 85 05,serpapi_google_maps
Sjulgårdens kennel,Roknäs,Norrbottens län,,,,google_maps,"Gamla Sjulnäsvägen 25, 946 31 Roknäs",070-283 27 28,serpapi_google_maps
silverstjärnans kennel,Roknäs,Norrbottens län,,http://silverstjarnan.se,,google_maps,"Gunnel Hermanson, Roknäsvägen 102, 946 31 Roknäs",070-608 22 54,serpapi_google_maps
Loumils Kennel,Roknäs,Norrbottens län,susanne@torpa.net,http://loumils.se/om-oss,,google_maps,"Roknäsvägen 270, 946 91 Roknäs",073-033 51 78,serpapi_google_maps
Tjärdalen's Kennel,Sikfors,Norrbottens län,,,,google_maps,"Sikforsvägen 64, 942 94 Sikfors",070-318 05 75,serpapi_google_maps
Lillstigen's kennel,Kalix,Norrbottens län,info@lillstigen.se,http://www.lillstigen.se,https://www.facebook.com/lillstigens,google_maps,"170, 952 92 Kalix",070-642 99 28,serpapi_google_maps
Kennel Blåtiran,Piteå,Norrbottens län,,https://www.instagram.com/kennelblatiran,,google_maps,,072-242 62 26,serpapi_google_maps
Norrtälje Lokala Kennelklubb,Rimbo,Stockholms län,,https://nlkk.se/om,,google_maps,"Björkbacken, 762 91 Rimbo",076-336 02 57,serpapi_google_maps
GuldGrodanskennel,Norrtälje,Stockholms län,,,,google_maps,"Anderssvedjavägen 21, 761 75 Norrtälje",070-221 74 47,serpapi_google_maps
Espab AB :: Krullets Kennel,Norrtälje,Stockholms län,info@krullets.se,http://www.krullets.se,https://facebook.com/krullets.kennel,google_maps,"Tre byars väg 145, 761 74 Norrtälje",070-680 16 80,serpapi_google_maps
Designerline kennel,Väddö,Stockholms län,kenneldesignerline@gmail.com,http://designerline.blogspot.com,,google_maps,"Norra, 764 93 Väddö",,serpapi_google_maps
Bergalids Kennel,Furusund,Stockholms län,info@bergalidskennel.se,https://www.bergalidskennel.se,https://www.facebook.com/bergalidskennel,google_maps,,070-956 38 83,serpapi_google_maps
Skråmstas kennel,Sigtuna,Stockholms län,,,,google_maps,"Hälgesta 201, 193 91 Sigtuna",08-590 707 15,serpapi_google_maps
Kennel Jenzan,Vallentuna,Stockholms län,,,,google_maps,"Kullängen 32, 186 96 Vallentuna",,serpapi_google_maps
Kennel,Vallentuna,Stockholms län,,http://www.diamondswolfeyes.com/Kontaktsida,,google_maps,"Ripvägen 6, 186 96 Vallentuna",073-682 14 26,serpapi_google_maps
Evallens Kennel,Almunge,Stockholms län,ewa@martensby.se,http://www.martensby.se,https://www.facebook.com/ewa.myrbrink,google_maps,"Mårtensby, 741 97 Almunge",,serpapi_google_maps
Kennel Updates,Upplands Väsby,Stockholms län,,https://naviswmap.org/details/kennel-updates-ChIJn2I,,google_maps,"Båtsmansvägen 1, 194 47 Upplands Väsby",070-712 37 00,serpapi_google_maps
Björnbrisens Kennel,Upplands Väsby,Stockholms län,,https://bjornbrisens.wordpress.com,,google_maps,"26 E, Väsbyvägen, 194 35 Upplands Väsby",,serpapi_google_maps
ArbaQ´s Kennel,Upplands Väsby,Stockholms län,marie.backstrom@ri.se,http://www.arbaq.se/kontakt.htm,,google_maps,"Almvägen, 194 92 Upplands Väsby",070-433 55 45,serpapi_google_maps
hunduppfödare,Solna,Stockholms län,,,,google_maps,"Råsundavägen 70, 169 57 Solna",+372 5392 9498,serpapi_google_maps
Kennel Carhartt,Åkersberga,Stockholms län,,https://www.facebook.com/kennelcarhartt,,google_maps,"TRYFFELVÄGEN 5, 184 34 Åkersberga",070-974 36 08,serpapi_google_maps
Kennel Itanema,Åkersberga,Stockholms län,therese@itanema.se,https://www.itanema.se,,google_maps,"Syrsavägen 4C, 184 38 Åkersberga",073-985 44 95,serpapi_google_maps
Mälarvindens Kennel,Åkersberga,Stockholms län,,http://malarvindens.se,,google_maps,"Fjärilsvägen 14A, 184 38 Åkersberga",076-251 95 85,serpapi_google_maps
Kennel AngelRiesen's,Åkersberga,Stockholms län,,http://www.angelryd.se/kontakt.html,,google_maps,"Knipvägen 111, 184 62 Åkersberga",08-540 679 20,serpapi_google_maps
Lillhamras Kennel,Enköping,Uppsala län,,,,google_maps,"Vallby Hånninby 11, 745 98 Enköping",,serpapi_google_maps
Chamorels Kennel,Enköping,Uppsala län,,,,google_maps,"LÅNGTORA, 745 96 Enköping",,serpapi_google_maps
Saivalainens kennel,Enköping,Uppsala län,,https://saivalainens.se,,google_maps,"SPARRSÄTRA BENALA TORP 13, 745 95 Enköping",072-382 52 05,serpapi_google_maps
Kennel Yrar,Enköping,Uppsala län,hundar@yrar.se,http://www.yrar.se,https://www.facebook.com/agnes.t.yrar,google_maps,"VECKHOLMS-SÄBY 8, 745 99 Enköping",070-874 70 66,serpapi_google_maps
