namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Hundpensionat Pyssla,Stånga,Gotlands län,undimoon@hotmail.com,http://undimoon.com,https://www.facebook.com/undimoon,google_maps,"Etelhem Hageby 839, 623 74 Stånga",070-286 41 44,serpapi_google_maps
Astas Dog Spa,Visby,Gotlands län,emma@astasdogspa.se,https://astasdogspa.se,https://www.facebook.com/astasdogspa,google_maps,"Vindelbosgatan 2A, 621 49 Visby",070-660 77 26,serpapi_google_maps
Fröken Saber: hundtrim och kennel,Visby,Gotlands län,frokensaraberg@gmail.com,https://www.alertandbrave.se,,google_maps,"Snäckhöjdskvior 9, 621 41 Visby",070-738 80 89,serpapi_google_maps
Home Hund,Visby,Gotlands län,,http://www.homehund.se,,google_maps,"Stenkumla Stora Home 453, 621 95 Visby",076-714 66 47,serpapi_google_maps
Nya Kristinehamns Hunddagis AB,Kristinehamn,Värmlands län,,https://swenavi.org/details/kristinehamns-hunddagis-ab-ChIJVeX,,google_maps,"Bodalsvägen 1, 681 43 Kristinehamn",073-832 76 23,serpapi_google_maps
Shiragårdens Kennel,Kristinehamn Municipality,Värmlands län,,,,google_maps,Kristinehamn Municipality,,serpapi_google_maps
Kristinehamns Hundcenter,Kristinehamn,Värmlands län,,https://swemaps.org/details/kristinehamns-hundcenter-ChIJ80g,,google_maps,"Prästgatan 15, 681 32 Kristinehamn",0550-710 06,serpapi_google_maps
Maloyals Kennel,Kristinehamn,Värmlands län,,,,google_maps,"Hedehult 1, 681 91 Kristinehamn",073-577 60 62,serpapi_google_maps
Kristinehamns Hundrastgård,Kristinehamn,Värmlands län,kommunen@kristinehamn.se,https://www.kristinehamn.se/kultur-och-fritid/parker-och-lekparker/hundlekpark,https://sv-se.facebook.com/kristinehamnskommun,google_maps,"Bjurtjärnsgatan 20B, 681 33 Kristinehamn",,serpapi_google_maps
Kennel Lloyd-Willner,Kristinehamn,Värmlands län,,,,google_maps,"Värmlands Säby, Udderud,, Udderud, 681 92 Kristinehamn",076-790 07 94,serpapi_google_maps
Lenes Hundtrim,Kristinehamn,Värmlands län,,,,google_maps,"Yxgränd 6, 681 34 Kristinehamn",,serpapi_google_maps
Arvika Hundcenter,Arvika,Värmlands län,,https://www.facebook.com/arvikahundcenter,,google_maps,"Borgavägen 6, 671 60 Arvika",070-649 05 28,serpapi_google_maps
Jösse Hundtjänst.,Arvika,Värmlands län,,,,google_maps,"Styckåsgatan 30A, 671 40 Arvika",,serpapi_google_maps
Arvika Hundrastgård,Arvika,Värmlands län,,,,google_maps,671 34 Arvika,,serpapi_google_maps
Hundparadiset,Arvika,Värmlands län,hundparadiset.kontakt@gmail.com,https://hundparadiset3.webnode.se,,google_maps,,072-310 22 30,serpapi_google_maps
Lundegla,Arvika,Värmlands län,nattfrost1@gmail.com,http://lundegla.se,,google_maps,"Häggetorp, Glassnäs, 671 93 Arvika",070-660 71 65,serpapi_google_maps
Lerbyns hunddagis,Säffle,Värmlands län,,,,google_maps,661 94 Säffle,073-507 16 52,serpapi_google_maps
VARGSPÅR Ranch & Hundpensionat,Säffle,Värmlands län,,https://www.rover.com/sit/yarnot03268,,google_maps,"Skansen, 661 91 Säffle",076-288 43 39,serpapi_google_maps
Bernerhagens kennel,Säffle,Värmlands län,trollsvans@hotmail.com,http://bernerhagen.se,,google_maps,"Björkhagen, 661 91 Säffle",070-680 12 46,serpapi_google_maps
Husse - Kvalitetsfoder för hund och katt,Säffle,Värmlands län,kontakt@husse.se,https://www.husse.se,https://www.facebook.com/HusseSverige,google_maps,"Hantverkaregatan 4, 661 30 Säffle",0533-68 48 99,serpapi_google_maps
Säffle Brukshundklubb,Säffle,Värmlands län,styrelsen@safflebrukshundklubb.se,https://brukshundklubben.se/saffle-brukshundklubb,,google_maps,"Brunsbol, Dalarne, 661 94 Säffle",,serpapi_google_maps
Kraffts Hundpensionat,Mellerud,Värmlands län,,http://www.hopi.se,,google_maps,"Bråna 3, 464 93 Mellerud",070-565 62 46,serpapi_google_maps
BeutystepBullies,Säffle,Värmlands län,,,,google_maps,,076-217 09 73,serpapi_google_maps
First Hotel Royal,Säffle,Värmlands län,royal@firsthotels.se,https://www.firsthotels.se/hotell/sverige/saffle/first-hotel-royal,https://www.facebook.com/FirstHotels,google_maps,"Olov Trätäljagatan 2, 661 30 Säffle",0533-126 60,serpapi_google_maps
Hånkatorpets Hundpensionat,Skinnskatteberg,Värmlands län,,,,google_maps,"ÄMTHYTTAN 3, 739 91 Skinnskatteberg",070-294 35 73,serpapi_google_maps
Sandvikens Hunddagis,Sandviken,Gävleborgs län,,,,google_maps,"Skolgatan 5, 811 33 Sandviken",070-310 71 69,serpapi_google_maps
Kennel Barecho,Sandviken,Gävleborgs län,,http://www.barecho.com,,google_maps,"Hedåsvägen 20, 811 61 Sandviken",070-311 31 65,serpapi_google_maps
Hund i Sandviken,Sandviken,Gävleborgs län,,https://www.hundisandviken.se,,google_maps,"Hantverkarbacken 19b, 811 61 Sandviken",070-944 22 42,serpapi_google_maps
Farmargården,Sandviken,Gävleborgs län,,,,google_maps,"Farmarvägen, 811 91 Sandviken",,serpapi_google_maps
Furry Friends - Active Dog Care,Sandviken,Gävleborgs län,,,,google_maps,"Fredriksgatan, 811 33 Sandviken",076-244 28 24,serpapi_google_maps
Denice Hundcenter Söderhamn,Norrala,Gävleborgs län,denicehunddagis@gmail.com,http://www.denicehunddagis.se,https://www.facebook.com/DeniceHunddagis,google_maps,"Hemmansvägen 11, 826 62 Norrala",070-560 58 02,serpapi_google_maps
Lokes Hunddagis AB,Söderhamn,Gävleborgs län,,https://swedmapi.org/details/lokes-hunddagis-ab-ChIJ0y2,,google_maps,"Flygstaden Byggnad 86, 826 70 Söderhamn",070-619 54 36,serpapi_google_maps
Styvje Hundcenter,Norrala,Gävleborgs län,styvjehundcenter@gmail.com,https://styvjehundcenter.bokamera.se/#about-us,,google_maps,"Styvje 383, 826 94 Norrala",070-214 71 21,serpapi_google_maps
hotsweets kennel,Söderhamn,Gävleborgs län,,,,google_maps,"Sofieholm 735, 826 91 Söderhamn",070-765 79 17,serpapi_google_maps
Vickerinas Hundtrim,Söderhamn,Gävleborgs län,vickerinas@gmail.com,http://www.vickerinas.com,https://www.facebook.com/search/top,google_maps,"Malenebergsvägen 12, 826 60 Söderhamn",070-552 02 75,serpapi_google_maps
Mias Hundpensionat,Bollnäs,Gävleborgs län,mia@miashundpensionat.se,http://www.miashundpensionat.se,https://www.facebook.com/plugins/video.php,google_maps,"Unnamed Road, 821 95 Bollnäs",070-394 31 85,serpapi_google_maps
Denice Hunddagis Bollnäs,Bollnäs,Gävleborgs län,,,,google_maps,"Lenninge 9292, 821 91 Bollnäs",,serpapi_google_maps
AMNIS HUNDHUS Bollnäs,Bollnäs,Gävleborgs län,sodraberget@amnishundhus.se,https://www.amnishundhus.se,https://www.facebook.com/amnishundhussodraberget,google_maps,"Industrigatan 1E, 821 41 Bollnäs",072-236 63 76,serpapi_google_maps
PS Hundparadis,Bollnäs,Gävleborgs län,pshundparadis@hotmail.com,http://www.pshundparadis.se,,google_maps,"Hällbo 9028, 821 92 Bollnäs",070-441 40 14,serpapi_google_maps
Tokbäckens Kennel,Bollnäs,Gävleborgs län,,,,google_maps,"Rasslengatan, 821 94 Bollnäs",070-622 34 89,serpapi_google_maps
Hund och Naturliv Hälsingland,Rengsjö,Gävleborgs län,,http://www.hundochnaturliv.se,,google_maps,"Lintjärnsvägen 7955, 821 98 Rengsjö",073-837 12 61,serpapi_google_maps
Kennel Momabo's,Bollnäs,Gävleborgs län,iapudel@gmail.com,http://www.momabos.se,,google_maps,"Odengatan 13, 821 43 Bollnäs",070-214 31 06,serpapi_google_maps
Jycklig Hunddagis och Dogwalking,Hudiksvall,Gävleborgs län,,,,google_maps,"Norra Industrivägen 8, 824 35 Hudiksvall",070-257 55 34,serpapi_google_maps
Hudiksvalls Hundcenter,Hudiksvall,Gävleborgs län,hudiksvallshundcenter@hotmail.com,https://www.hudiksvallshundcenter.se,https://www.facebook.com/hudiksvallshundcenter,google_maps,"Skördevägen 1, 824 35 Hudiksvall",072-389 63 21,serpapi_google_maps
AMNIS HUNDHUS Hudiksvall,Hudiksvall,Gävleborgs län,sodraberget@amnishundhus.se,https://www.amnishundhus.se,https://www.facebook.com/amnishundhussodraberget,google_maps,"Malnvägen 10, 824 55 Hudiksvall",072-236 63 80,serpapi_google_maps
K9 Hundcenter Hudiksvall,Hudiksvall,Gävleborgs län,,https://www.supersaas.se/schedule/K9Hudiksvall/hundhallen,,google_maps,824 92 Hudiksvall,,serpapi_google_maps
Violas Hundkoja - Hundfrisör,Hudiksvall,Gävleborgs län,,https://hudiksvallshundcenter.se/%C3%B6vriga-tj%C3%A4nster,,google_maps,"Skördevägen 1, 824 35 Hudiksvall",072-389 63 21,serpapi_google_maps
Djurkollo,Bergsjö,Gävleborgs län,kontakt@djurkollo.se,http://www.djurkollo.se,https://sv-se.facebook.com/Djurkollo,google_maps,"Bjåsta 129, 829 53 Bergsjö",073-506 85 24,serpapi_google_maps
Stora Byrackebo,Mora,Dalarnas län,info@byrackebo.se,http://www.byrackebo.se,,google_maps,"Sandavägen 5, 792 50 Mora",070-048 42 50,serpapi_google_maps
Lilla Byrackebo,Mora,Dalarnas län,info@byrackebo.se,http://www.byrackebo.se,,google_maps,"Östnorsvägen 98, 792 95 Mora",070-343 02 50,serpapi_google_maps
4 Aktiva tassar i Mora AB,Mora,Dalarnas län,,,,google_maps,"Mossvägen 20, 792 36 Mora",070-824 44 42,serpapi_google_maps
Mora Brukshundklubb,Mora,Dalarnas län,,https://www.morabk.com,,google_maps,"Kråkbergsvägen 104, 792 33 Mora",,serpapi_google_maps
Monicas Hundtrim,Orsa,Dalarnas län,,,,google_maps,"Snyggvägen 23, 794 92 Orsa",076-803 86 30,serpapi_google_maps
Catrins Hundspa,Mora,Dalarnas län,,https://www.bokadirekt.se/places/catrins-hundspa-28973,https://www.facebook.com/bokadirekt,google_maps,"Mossvägen 20, 792 36 Mora",070-824 44 42,serpapi_google_maps
"Leiionspitz, Eurasier",Mora,Dalarnas län,,http://www.eurasier.se,,google_maps,"Siknäs, Vansbrovägen 129, 792 92 Mora",073-528 70 93,serpapi_google_maps
Lottas Lya,Leksand,Dalarnas län,info@lottaslya.se,https://lottaslya.se,https://facebook.com/profile.php,google_maps,"Risholn 380, 793 90 Leksand",073-846 52 57,serpapi_google_maps
Mora Hotell & Spa,Mora,Dalarnas län,info@morahotell.se,http://www.morahotell.se,https://www.facebook.com/morahotell.se,google_maps,"Strandgatan 12, 792 30 Mora",0250-59 26 50,serpapi_google_maps
Hotell Kung Gösta,Mora,Dalarnas län,info@kunggosta.se,http://www.kunggosta.se,,google_maps,"Kristinebergsgatan 1, 792 32 Mora",0250-150 70,serpapi_google_maps
Melody Club's kennel,Avesta,Dalarnas län,,,,google_maps,"Maria Björk and Sören Sjögren, Älvbrovägen 112, 774 35 Avesta",+91 706677054,serpapi_google_maps
Avesta Hundrastgård - Hundvallen,Avesta,Dalarnas län,servicecenter@avesta.se,https://avesta.se/gora-och-uppleva/sport-motion-och-bad/hundvallen,https://www.facebook.com/Avesta-kommun-120313228773688,google_maps,"Vallgatan 7, 774 34 Avesta",,serpapi_google_maps
Hunddagis,Avesta,Dalarnas län,,,,google_maps,"Uppsjövägen 13, 774 91 Avesta",,serpapi_google_maps
Hundsportsbutiken,Avesta,Dalarnas län,,http://hundsportsbutiken.se,,google_maps,"Myntgatan 12, 774 35 Avesta",070-645 12 91,serpapi_google_maps
Avesta Brukshundklubb,Avesta,Dalarnas län,avestabrukshundklubb@hotmail.com,http://www.avestabrukshundklubb.com,,google_maps,"Nybytorp 1, 774 35 Avesta",,serpapi_google_maps
Kennel master of puppies,Avesta,Dalarnas län,,,,google_maps,,070-394 45 51,serpapi_google_maps
Luddes Hundcenter,Ludvika,Dalarnas län,luddeshundcenter@gmail.com,http://luddeshundcenter.se,https://www.facebook.com/luddeshundcenter,google_maps,"Eriksgatan 2, 771 31 Ludvika",073-964 27 52,serpapi_google_maps
Prickens Pensionat,Grängesberg,Dalarnas län,,https://swemaps.org/details/prickens-pensionat-ChIJiTC,,google_maps,772 94 Grängesberg,072-516 20 24,serpapi_google_maps
Ludvika Brukshundklubb,Ludvika,Dalarnas län,webmaster@ludvikabk.se,http://www.ludvikabk.se,https://www.facebook.com/LudvikaBrukshundklubb,google_maps,"Rävsnäsvägen 45, 771 94 Ludvika",,serpapi_google_maps
Hundkojan,Lindesberg,Örebro län,info@kallhagens.se,http://www.hundkojanlinde.se,https://facebook.com/kallhagens,google_maps,"Koppgatan 14, 711 30 Lindesberg",072-147 16 34,serpapi_google_maps
Hundvy,Älvsjö,Örebro län,info@hundvy.se,http://hundvy.se/dagis,,google_maps,"Örby slottsväg 39, 125 71 Älvsjö",073-689 54 40,serpapi_google_maps
Lanna Hunddagis,Fjugesta,Örebro län,lannahunddagis@outlook.com,https://www.lannahunddagis.com,http://Facebook.com/lannahunddagis,google_maps,"Hidingebro 1118, 716 92 Fjugesta",076-021 40 74,serpapi_google_maps
Myran's Hundverksamhet AB,Tibro,Örebro län,,https://www.myranshundverksamhet.com/home,,google_maps,"Värsåsvägen 10, 543 35 Tibro",076-162 11 35,serpapi_google_maps
Hundbiten,Danderyd,Örebro län,hundbitendanderyd@gmail.com,http://www.hundbiten.com,http://www.facebook.com/HundBiten-Harmoni-i-flocken-226586276721,google_maps,"Sätraängsvägen 10, 182 36 Danderyd",070-009 44 30,serpapi_google_maps
Angelicas hundtjänst AB,Nora,Örebro län,kontakt@angelicashundtjanst.se,http://angelicashundtjanst.se,https://www.facebook.com/profile.php,google_maps,,070-491 24 22,serpapi_google_maps
Hallsbergs Hundpensionat,Hallsberg,Örebro län,,,,google_maps,"Skogsstigen 8, 694 35 Hallsberg",,serpapi_google_maps
Stall Ohlén Kattpensionat,Nora,Örebro län,,http://www.stallohlen.se,https://www.facebook.com/Stall-Ohlen-Kattpensionat-199060010143162,google_maps,"FINGERBODA 105, 713 91 Nora",,serpapi_google_maps
Järlemossens Kennel,Nora,Örebro län,,,,google_maps,"Järle stationsväg 11, 713 91 Nora",,serpapi_google_maps
Lilla Hotellet,Nora,Örebro län,info@lillahotelletnora.se,http://www.lillahotelletnora.se,https://sv-se.facebook.com/lillahotelletinora,google_maps,"Rådstugugatan 14, 713 31 Nora",070-797 40 96,serpapi_google_maps
Made My Way,Knivsta,Örebro län,annika.thunfors@gmail.com,http://www.mademyway.se/kontakt.html,,google_maps,"Norra Ekhamn, 741 91 Knivsta",070-678 78 47,serpapi_google_maps
AH-Hallen,Karlskoga,Örebro län,,,,google_maps,"Fisksjöleden 9, Lat N 59° 18′ 21″ Lon E 14° 28′ 36″, 691 48 Karlskoga",076-563 12 93,serpapi_google_maps
Karlskoga Katthotell,Karlskoga,Örebro län,,http://www.kkhh.se,https://www.facebook.com/KarlskogaKattHotell,google_maps,"Noravägen 186, 691 54 Karlskoga",072-728 12 40,serpapi_google_maps
Kung Grim's Hund & Katt,Karlskoga,Örebro län,,,,google_maps,"Filipstadsvägen, 691 33 Karlskoga",,serpapi_google_maps
TWYBORN WHIPPETS,Karlskoga,Örebro län,,http://www.twyborn.se/contact.html,https://www.facebook.com/kenneltwyborn,google_maps,"Majvägen, 691 36 Karlskoga",073-980 75 36,serpapi_google_maps
Scayas Hundpalats,Köping,Västmanlands län,,https://swedmapi.org/details/scayas-hundpalats-ChIJ9wU,,google_maps,"Västra Långgatan 11, 731 30 Köping",076-127 70 79,serpapi_google_maps
Bark n Roll hundcenter,Köping,Västmanlands län,barknrollhundcenter@gmail.com,https://bark-n-roll-hundcenter-1.webnode.se,,google_maps,"Järnvägsgatan 7, 731 30 Köping",070-887 54 26,serpapi_google_maps
"Ideborgens Kennel, Hundvård & Hundpensionat",Köping,Västmanlands län,,,,google_maps,"Hörnberga 8, 731 95 Köping",0221-800 08,serpapi_google_maps
Jägarstugans Hundpensionat,Kolsva,Västmanlands län,jagarstugans@gmail.com,https://www.jagarstugans.se,,google_maps,"Lundby 2 Jägarstugan, 731 14 Kolsva",,serpapi_google_maps
Hundrastgård Köping,Köping,Västmanlands län,kundtjanst@vme.se,https://koping.se/kultur-fritid--natur/natur-och-friluftsliv/hundlek-och-hundbad.html,,google_maps,"Brunnsvägen, 731 43 Köping",,serpapi_google_maps
Kennel Puckings,Köping,Västmanlands län,,http://puckings.com,,google_maps,"Alf Memner, 731 93 Köping",070-594 19 55,serpapi_google_maps
Solans hunddagis,Sala,Västmanlands län,,,,google_maps,"Snickargatan 2, 733 38 Sala",076-612 20 50,serpapi_google_maps
Kennel Merytyme,Sala,Västmanlands län,,,,google_maps,"Brogatan 23, 733 33 Sala",076-367 13 85,serpapi_google_maps
Kennel Blåtassen,Sala,Västmanlands län,,,,google_maps,"SKORKEBO 110, 733 92 Sala",073-673 40 06,serpapi_google_maps
Simbadets Hundrastgård,Fagersta,Västmanlands län,,,,google_maps,"Reningsverket, 737 31 Fagersta",,serpapi_google_maps
Fagersta Hundvård,Fagersta,Västmanlands län,,https://www.facebook.com/915828065132950,,google_maps,"Svedjevägen 11, 737 43 Fagersta",073-700 95 25,serpapi_google_maps
Fagersta Brukshundklubb,Fagersta,Västmanlands län,,https://www.fagerstabk.com,,google_maps,"Tägtarna 4, 737 91 Fagersta",,serpapi_google_maps
Fagersta Kennelklubb,Fagersta,Västmanlands län,fagerstakk@hotmail.com,http://fagerstakk.se,,google_maps,"Ulvsbovägen 10, 737 92 Fagersta",,serpapi_google_maps
Heddans Hundcenter,Skinnskatteberg,Västmanlands län,info@heddanshundcenter.se,https://www.heddanshundcenter.se,,google_maps,"Riddarhyttevägen 5, 739 31 Skinnskatteberg",070-539 52 68,serpapi_google_maps
Håbo Hundcenter AB,Bålsta,Västmanlands län,habohundcenter@gmail.com,http://www.habohundcenter.se,,google_maps,"Verkstadsvägen 4c, 746 95 Bålsta",070-712 46 99,serpapi_google_maps
Fagersta The Wardshuset Dickens Hotell,Fagersta,Västmanlands län,info@wardshusetdickens.se,https://dickenspubar.se,https://www.facebook.com/dickenspubar.se,google_maps,"Norbergsvägen 11, 737 48 Fagersta",0223-141 71,serpapi_google_maps
Missetorpet Kattpensionat,Västerfärnebo,Västmanlands län,info@missetorpet.com,http://www.missetorpet.com,,google_maps,"Islingby 105, 733 60 Västerfärnebo",073-722 23 21,serpapi_google_maps
Silvertassens Hundpensionat,Ramvik,Västernorrlands län,,,,google_maps,"Jude 301, 870 16 Ramvik",070-305 15 56,serpapi_google_maps
kennel kätran,Kramfors,Västernorrlands län,,,,google_maps,"Envägen 5, 872 43 Kramfors",070-658 08 12,serpapi_google_maps
ViaCanis HUNDSTUGAN,Hällefors,Västernorrlands län,info@hundstugan.se,http://www.hundstugan.se,,google_maps,"Hagvägen 1, 712 33 Hällefors",076-274 90 63,serpapi_google_maps
Dogpro´s Hundpensionat,Harlösa,Västernorrlands län,dogpro@telia.com,http://www.dogpro.se,,google_maps,"Harlösa 4804, 241 65 Harlösa",070-673 40 75,serpapi_google_maps
Maria Rolén Hundtrim,Sollefteå,Västernorrlands län,,http://mariarolen.se,,google_maps,"Hallstavägen 12, 881 32 Sollefteå",070-335 09 79,serpapi_google_maps
Leduåfors Hundhotell,Nordmaling,Västernorrlands län,leduaforshundhotell@outlook.com,http://www.xn--leduforshundhotell-7tb.se,,google_maps,"LEDUÅFORS 20, 914 91 Nordmaling",076-130 82 55,serpapi_google_maps
Kramfors Stadshotell,Kramfors,Västernorrlands län,kontakt@kramforsstadshotell.se,https://www.kramforsstadshotell.se,,google_maps,"Järnvägsgatan 24, 872 35 Kramfors",076-820 09 12,serpapi_google_maps
Best Western Hotel Kramm,Kramfors,Västernorrlands län,,,,google_maps,"Torggatan 14, 872 30 Kramfors",0612-77 13 30,serpapi_google_maps
Hotell Höga Kusten,Sandöverken,Västernorrlands län,info@hotellhoga-kusten.se,http://www.hotellhoga-kusten.se,https://www.facebook.com/hotellhogakusten,google_maps,"Hornöberget 101, 872 94 Sandöverken",0613-72 22 70,serpapi_google_maps
Hundhaga,Höllviken,Västernorrlands län,hundhaga@outlook.com,http://www.hundhaga.se,https://www.facebook.com/Hundhaga,google_maps,"Kämpingevägen 54-9, 236 51 Höllviken",072-968 22 36,serpapi_google_maps
Hundskolans Nytt och Begagnat,Sollefteå,Västernorrlands län,,,,google_maps,"Övergårdsvägen 117, 881 93 Sollefteå",070-353 80 42,serpapi_google_maps
Försvarets hundtjänstenhet Avelsstation,Sollefteå,Västernorrlands län,,,,google_maps,"Hågestavägen 249, 881 41 Sollefteå",0505-45 10 00,serpapi_google_maps
kennel waytogo,Sollefteå,Västernorrlands län,,http://www.kennelwaytogo.se/sv-SE/kennel-wtg/kontakt-3125083,,google_maps,"Remslegatan, 881 50 Sollefteå",070-885 95 86,serpapi_google_maps
Kennel Fly High,Näsåker,Västernorrlands län,,,,google_maps,"Gårelehöjden 233, 881 99 Näsåker",072-244 58 76,serpapi_google_maps
Timrå Gårdsbutik & Djurpensionat,Timrå,Västernorrlands län,,http://www.timragardsbutik.se,,google_maps,"LILLA BANDSJÖN 303, 861 91 Timrå",070-888 17 54,serpapi_google_maps
Klingerfjärdens Katthotell,Söråker,Västernorrlands län,kfkatthotell@hotmail.com,https://www.kfkatthotell.se,https://www.facebook.com/pages/Klingerfj%C3%A4rdens-KattHotell/147028998644166,google_maps,"Rigstavägen 65, 861 95 Söråker",073-848 15 81,serpapi_google_maps
Grankottens Hundhotell,Söråker,Västernorrlands län,,,,google_maps,"Sörviksgatan 1, 861 52 Söråker",072-322 90 11,serpapi_google_maps
